time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4,acceleration_X,time_5,acceleration_Y,time_6,acceleration_Z,time_7,Resultant g,time_8,Temperature,time_9,Pressure,time_10,Altitude,time_11,Pressure at sealevel (calculated),time_12,Latitude,time_13,Longitude,time_14,GPS_Altitude,time_15,speed,time_16,course,time_17
4058119,-0.02,4058214,-0.01,4058240,-0.01,4058266,0.47,4058292,0.17,4058319,12.01,4058351,12.65,4058387,15.10,4064568,101239,4098156,7.00,4135949,101237,4171084,55.585453,4171136,38.081575,4171174,106.60,4171214,0.03,4171256,0.00,4171282
4192474,-0.11,4192567,-0.07,4192593,-0.01,4192620,0.64,4192646,0.30,4192672,11.95,4192700,12.89,4192736,15.20,4198569,101266,4235270,4.25,4270269,101271,4305771,55.585453,4306207,38.081576,4306470,106.60,4306736,0.04,4307083,0.00,4307259
4355413,-0.16,4355504,-0.06,4355530,-0.01,4355557,0.28,4355583,0.28,4355613,12.11,4355645,12.67,4355682,15.30,4361568,101286,4395156,3.25,4431981,101286,4467084,55.585453,4467136,38.081576,4467174,106.60,4467214,0.05,4467256,0.00,4467281
4488460,0.02,4488553,-0.00,4488579,-0.02,4488605,0.57,4488631,0.29,4488658,11.89,4488686,12.75,4488722,15.20,4494568,101282,4530210,3.50,4565268,101281,4599082,55.585453,4599138,38.081576,4599176,106.60,4599216,0.19,4599258,0.00,4599283
4650158,-0.05,4650253,0.01,4650279,-0.02,4650305,0.59,4650331,0.20,4650357,11.89,4650389,12.68,4650426,15.20,4656569,101262,4690156,5.50,4727083,101258,4762082,55.585453,4762134,38.081576,4762172,106.60,4762212,0.05,4762253,0.00,4762279
4783462,-0.07,4783555,-0.04,4783581,-0.01,4783607,0.62,4783633,0.13,4783659,12.03,4783687,12.78,4783724,15.20,4789569,101265,4825214,4.91,4860268,101279,4894082,55.585452,4894138,38.081576,4894176,106.60,4894216,0.11,4894258,0.00,4894284
5019766,-0.09,5020460,-0.05,5020636,-0.01,5020813,0.45,5021070,0.16,5021246,12.22,5021426,12.83,5021687,15.00,5029435,101225,5064160,6.58,5098282,101249,5134731,55.585452,5135089,38.081576,5135352,106.60,5135690,0.05,5136038,0.00,5136214
5162968,-0.08,5163061,-0.05,5163087,-0.02,5163113,0.45,5163140,0.24,5163166,11.94,5163194,12.64,5163231,15.10,5169566,101242,5203892,5.83,5241955,101256,5276081,55.585452,5276138,38.081576,5276176,106.60,5276216,0.05,5276257,0.00,5276283
5299442,-0.02,5299537,-0.03,5299564,-0.01,5299590,0.53,5299616,0.20,5299642,11.78,5299670,12.50,5299706,15.10,5306457,101227,5343206,9.08,5377274,101211,5412644,55.585452,5413076,38.081577,5413339,106.60,5413682,0.05,5414029,0.00,5414206
5463683,-0.09,5463776,-0.04,5463802,-0.02,5463829,0.47,5463855,0.30,5463881,11.99,5463913,12.75,5463957,15.00,5469566,101198,5505303,11.66,5543092,101192,5577081,55.585452,5577138,38.081577,5577175,106.60,5577216,0.03,5577258,0.00,5577283
5600225,-0.04,5600316,-0.00,5600342,-0.02,5600369,0.52,5600399,0.25,5600425,11.86,5600453,12.63,5600489,14.80,5607491,101151,5644154,15.50,5678272,101128,5713712,55.585452,5714070,38.081577,5714333,106.60,5714671,0.07,5715018,0.00,5715194
5763273,-0.10,5763362,-0.02,5763389,-0.01,5763419,0.36,5763445,0.27,5763471,11.83,5763503,12.46,5763540,14.80,5769566,101137,5805295,15.16,5843081,101147,5877081,55.585452,5877138,38.081577,5877176,106.60,5877216,0.22,5877257,0.00,5877283
5900244,0.08,5900339,0.03,5900366,-0.02,5900392,0.24,5900418,0.20,5900444,11.69,5900472,12.13,5900509,14.80,5907406,101162,5944155,13.25,5978274,101175,6013767,55.585452,6014126,38.081577,6014464,106.60,6014725,0.13,6015072,0.00,6015249
6078096,0.11,6078189,0.07,6078215,-0.01,6078242,0.63,6078268,0.01,6078294,11.61,6078326,12.25,6078363,15.00,6084566,101192,6120244,9.58,6155270,101208,6189080,55.585452,6189140,38.081577,6189177,106.60,6189218,0.21,6189259,0.00,6189285
6218480,-0.20,6219176,-0.11,6219353,-0.02,6219529,0.44,6219706,0.35,6219963,11.84,6220217,12.63,6220401,15.00,6227452,101179,6262156,14.16,6296274,101154,6332730,55.585452,6333088,38.081577,6333351,106.60,6333690,0.09,6334037,0.00,6334212
6371357,-0.05,6371447,-0.05,6371473,-0.01,6371499,0.54,6371529,0.14,6371555,12.18,6371588,12.86,6371624,14.80,6377566,101140,6413169,14.41,6448273,101144,6482081,55.585452,6482138,38.081577,6482176,106.60,6482216,0.09,6482257,0.00,6482283
6509261,-0.07,6509956,-0.02,6510132,-0.02,6510384,0.29,6510560,0.01,6510736,11.95,6510915,12.25,6511255,14.70,6518490,101122,6553156,15.66,6587273,101160,6622707,55.585452,6623064,38.081577,6623328,106.70,6623666,0.10,6624013,0.00,6624189
6667670,-0.05,6667759,0.00,6667789,-0.02,6667815,0.45,6667841,0.23,6667868,11.86,6667900,12.55,6667944,15.00,6673565,101188,6709260,10.16,6745853,101212,6779082,55.585452,6779138,38.081577,6779175,106.60,6779216,0.10,6779257,0.00,6779283
6804120,-0.02,6804809,0.02,6804991,-0.02,6805168,0.28,6805420,0.39,6805596,11.71,6805774,12.38,6806115,15.10,6813436,101223,6848156,8.16,6882272,101239,6917787,55.585452,6918145,38.081577,6918408,106.60,6918746,0.10,6919095,0.00,6919271
6965259,-0.07,6965352,-0.04,6965378,-0.02,6965405,0.52,6965431,0.33,6965457,11.79,6965489,12.64,6965526,15.20,6971566,101234,7007262,6.83,7044972,101217,7079082,55.585452,7079138,38.081577,7079175,106.60,7079216,0.10,7079257,0.00,7079283
7126878,-0.10,7127571,-0.09,7127747,-0.02,7128006,0.33,7128182,0.32,7128359,12.11,7128538,12.76,7128798,14.80,7136460,101147,7171156,14.75,7208086,101163,7244737,55.585452,7245097,38.081578,7245435,106.60,7245696,0.03,7246043,0.00,7246219
7278064,-0.04,7278157,-0.01,7278183,-0.01,7278210,0.38,7278236,0.23,7278262,11.97,7278295,12.58,7278331,15.10,7284566,101219,7320312,5.83,7355270,101216,7389080,55.585452,7389140,38.081578,7389178,106.60,7389218,0.03,7389260,0.00,7389286
7423671,-0.04,7424362,-0.03,7424539,-0.01,7424720,0.51,7424977,0.25,7425153,11.86,7425406,12.62,7425667,15.20,7433425,101240,7468156,8.25,7505025,101242,7541345,55.585451,7541398,38.081578,7541440,106.70,7541480,0.04,7541521,0.00,7541547
7564643,0.15,7564732,0.01,7564759,-0.01,7564789,0.35,7564815,0.10,7564842,11.98,7564870,12.43,7564906,15.20,7570566,101232,7605685,8.00,7644082,101227,7678082,55.585451,7678136,38.081578,7678174,106.70,7678214,0.04,7678255,0.00,7678281
7717039,-0.14,7717730,-0.07,7717907,-0.01,7718165,0.47,7718341,0.25,7718518,11.68,7718776,12.40,7719043,15.10,7726444,101216,7761160,9.41,7795278,101202,7830786,55.585451,7831145,38.081579,7831407,106.70,7831745,0.04,7832093,0.00,7832270
7864474,-0.03,7864565,-0.04,7864591,-0.01,7864618,0.51,7864644,0.37,7864670,11.90,7864698,12.79,7864734,15.10,7870566,101202,7904152,10.00,7942070,101207,7976081,55.585451,7976136,38.081579,7976174,106.70,7976214,0.04,7976255,0.00,7976281
8011211,-0.10,8011903,-0.02,8012085,-0.01,8012336,0.47,8012514,0.28,8012690,11.70,8012954,12.45,8013215,15.10,8020441,101214,8055160,8.50,8089268,101223,8124785,55.585451,8125144,38.081579,8125481,106.80,8125744,0.06,8126093,0.00,8126269
8160414,-0.10,8160505,-0.01,8160531,-0.01,8160557,0.47,8160584,0.26,8160610,11.91,8160638,12.65,8160674,15.10,8166566,101226,8200160,8.08,8238092,101222,8273082,55.585451,8273136,38.081579,8273174,106.80,8273214,0.06,8273256,0.00,8273282
8307191,-0.02,8307805,-0.04,8308063,-0.01,8308240,0.41,8308417,0.25,8308669,12.20,8308851,12.86,8309194,15.10,8316425,101220,8351160,8.50,8385270,101217,8420723,55.585451,8421081,38.081579,8421344,106.90,8421682,0.11,8422029,0.00,8422205
8460141,-0.07,8460232,-0.04,8460258,-0.01,8460284,0.35,8460310,0.20,8460336,11.86,8460364,12.41,8460401,15.10,8466566,101225,8500160,8.50,8538019,101221,8573082,55.585451,8573136,38.081579,8573174,106.90,8573214,0.11,8573256,0.00,8573282
8604477,-0.05,8605172,-0.03,8605349,-0.02,8605526,0.48,8605703,0.34,8605961,11.93,8606219,12.76,8606478,15.10,8613451,101227,8648631,7.58,8682269,101224,8717725,55.585451,8718084,38.081579,8718346,106.90,8718684,0.04,8719031,0.00,8719208
8757587,-0.01,8757678,-0.04,8757704,-0.00,8757730,0.42,8757757,0.44,8757783,11.96,8757811,12.82,8757847,15.10,8763566,101229,8797160,8.08,8835058,101227,8870082,55.585450,8870136,38.081578,8870174,106.90,8870214,0.21,8870256,0.00,8870282
8901408,-0.03,8901505,-0.03,8901532,0.01,8901558,0.40,8901584,0.61,8901610,11.90,8901642,12.91,8901678,15.20,8908491,101228,8945233,7.91,8979268,101219,9014767,55.585450,9015203,38.081578,9015466,106.90,9015730,0.13,9016079,0.00,9016255
9058034,0.02,9058125,-0.04,9058151,-0.00,9058177,0.45,9058203,0.66,9058230,11.99,9058258,13.11,9058294,15.10,9064566,101227,9098160,8.58,9136012,101237,9171082,55.585450,9171136,38.081578,9171174,106.90,9171214,0.10,9171256,0.00,9171281
9202415,-0.13,9202512,-0.01,9202539,-0.01,9202565,0.59,9202591,0.54,9202617,11.93,9202649,13.06,9202686,15.20,9209411,101243,9246240,6.50,9280268,101232,9315775,55.585451,9316211,38.081579,9316474,106.90,9316739,0.12,9317085,0.00,9317261
9372281,-0.02,9372372,-0.03,9372399,-0.01,9372425,0.38,9372451,0.67,9372477,12.03,9372506,13.09,9372542,15.30,9378571,101272,9414305,4.58,9449273,101259,9483082,55.585451,9483136,38.081579,9483174,106.90,9483214,0.05,9483255,0.00,9483281
9510470,-0.02,9511163,-0.06,9511340,0.02,9511517,0.72,9511694,0.63,9511870,11.70,9512130,13.05,9512390,15.20,9519443,101241,9554156,7.58,9588269,101243,9623742,55.585452,9624178,38.081579,9624440,106.90,9624706,0.17,9625054,0.00,9625230
9668491,-0.03,9668582,-0.10,9668609,0.01,9668635,0.88,9668661,0.64,9668687,12.03,9668719,13.54,9668755,15.20,9674566,101254,9710250,6.00,9746144,101237,9780082,55.585451,9780136,38.081579,9780174,106.90,9780214,0.17,9780256,0.00,9780282
9803279,-0.08,9803376,-0.00,9803402,-0.03,9803428,0.62,9803455,0.66,9803481,11.60,9803509,12.88,9803545,15.10,9810432,101221,9847182,8.83,9881268,101219,9916786,55.585452,9917144,38.081579,9917407,106.90,9917745,0.07,9918093,0.00,9918269
9965229,-0.15,9965321,-0.05,9965347,0.02,9965373,0.72,9965399,0.84,9965425,12.10,9965457,13.66,9965494,15.20,9971566,101248,10007049,6.41,10045016,101262,10079079,55.585452,10079138,38.081579,10079176,106.90,10079217,0.07,10079259,0.00,10079285
10105102,0.00,10105712,-0.03,10105888,-0.02,10106151,0.66,10106328,0.74,10106580,11.94,10106759,13.33,10107101,15.30,10114422,101270,10149156,3.33,10183269,101286,10218719,55.585452,10219078,38.081579,10219341,106.90,10219679,0.23,10220025,0.00,10220202
10273379,0.01,10273470,-0.07,10273497,0.01,10273523,0.12,10273550,-0.12,10273576,10.68,10273609,10.68,10273645,15.40,10279566,101296,10315298,2.25,10350283,101287,10384082,55.585452,10384136,38.081579,10384174,106.90,10384215,0.23,10384257,0.00,10384283
10423963,-0.09,10424655,0.00,10424832,-0.01,10425092,0.71,10425269,0.75,10425446,11.79,10425700,13.24,10425965,15.10,10433455,101228,10468156,8.58,10502718,101225,10539715,55.585452,10540152,38.081580,10540415,106.90,10540679,0.20,10541026,0.00,10541202
10575018,-0.01,10575109,0.01,10575136,-0.02,10575162,0.70,10575188,0.57,10575215,11.78,10575247,13.04,10575284,15.20,10581566,101232,10617232,8.33,10652273,101229,10686080,55.585452,10686138,38.081580,10686176,106.90,10686217,0.20,10686258,0.00,10686284
10715463,-0.05,10716079,-0.03,10716334,0.00,10716510,0.77,10716688,0.82,10716945,11.98,10717124,13.57,10717460,15.30,10724435,101270,10759156,3.50,10793270,101284,10828768,55.585452,10829205,38.081579,10829469,106.90,10829735,0.17,10830080,0.00,10830256
10871481,0.01,10871572,0.00,10871599,-0.03,10871625,0.91,10871652,0.85,10871678,11.77,10871710,13.52,10871747,15.30,10877566,101290,10913157,2.66,10948272,101270,10982082,55.585452,10982136,38.081579,10982174,106.90,10982215,0.17,10982257,0.00,10982283
11008144,-0.05,11008758,-0.06,11009016,-0.03,11009193,0.58,11009370,1.07,11009622,11.86,11009800,13.52,11010144,15.30,11017465,101268,11052156,6.66,11086270,101241,11121786,55.585452,11122222,38.081579,11122486,107.00,11122750,0.10,11123098,0.00,11123275
11166258,-0.08,11166349,-0.02,11166376,-0.00,11166402,0.76,11166428,1.04,11166455,11.49,11166487,13.29,11166524,15.20,11172566,101244,11208263,5.25,11246052,101263,11280080,55.585453,11280138,38.081578,11280176,107.00,11280216,0.10,11280258,0.00,11280284
11305143,-0.04,11305756,-0.04,11306016,-0.00,11306192,0.80,11306448,0.98,11306625,11.88,11306804,13.66,11307143,15.30,11314464,101272,11349156,3.66,11383270,101273,11418779,55.585452,11419216,38.081578,11419479,107.00,11419743,0.23,11420091,0.00,11420267
11466571,-0.05,11466659,-0.01,11466689,0.00,11466715,0.97,11466742,1.03,11466768,12.29,11466801,14.30,11466837,15.40,11472566,101290,11508278,3.08,11544647,101281,11578079,55.585452,11578138,38.081578,11578176,107.00,11578216,0.23,11578258,0.00,11578284
11604146,-0.06,11604833,-0.02,11605097,0.00,11605274,0.95,11605450,0.84,11605627,11.80,11605882,13.58,11606148,15.20,11613461,101266,11648156,4.41,11682276,101279,11717649,55.585452,11718082,38.081579,11718346,107.00,11718685,0.15,11719031,0.00,11719208
11762995,0.01,11763088,-0.10,11763115,-0.03,11763141,0.79,11763168,0.97,11763195,11.54,11763227,13.30,11763264,15.40,11769566,101297,11804684,2.66,11843082,101287,11877081,55.585452,11877138,38.081578,11877176,107.00,11877216,0.15,11877258,0.00,11877284
11900256,-0.11,11900351,-0.08,11900377,-0.03,11900404,0.89,11900430,1.34,11900457,11.66,11900485,13.89,11900522,15.30,11907473,101290,11944222,4.16,11978272,101261,12013735,55.585451,12014094,38.081578,12014432,107.00,12014693,0.42,12015040,0.00,12015217
12064691,-0.11,12064785,-0.03,12064811,-0.01,12064838,1.20,12064864,0.93,12064890,12.15,12064931,14.28,12064968,15.20,12070566,101258,12106281,4.33,12143988,101281,12178082,55.585452,12178138,38.081578,12178176,107.10,12178217,0.06,12178258,0.00,12178285
12201393,0.09,12201489,-0.08,12201515,-0.02,12201542,0.72,12201568,1.31,12201595,11.62,12201623,13.65,12201660,15.30,12208473,101267,12245223,4.41,12279277,101267,12314633,55.585452,12315067,38.081578,12315331,107.00,12315670,0.08,12316016,0.00,12316193
12361767,-0.10,12361857,-0.00,12361887,0.01,12361913,1.00,12361948,1.14,12361974,11.65,12362007,13.79,12362044,15.40,12367566,101297,12401164,1.67,12439093,101301,12473082,55.585452,12473136,38.081577,12473174,107.10,12473215,0.50,12473256,0.00,12473282
12517293,-0.10,12517990,-0.09,12518241,-0.02,12518418,0.83,12518596,0.92,12518773,11.83,12519032,13.58,12519293,15.40,12526434,101293,12561156,3.33,12595271,101291,12630785,55.585452,12631222,38.081577,12631485,107.00,12631749,0.04,12632097,0.00,12632273
12696541,0.02,12696632,-0.03,12696659,0.02,12696685,0.79,12696711,1.22,12696738,12.05,12696770,14.05,12696806,15.30,12703416,101272,12740163,4.83,12774283,101268,12809642,55.585452,12810078,38.081577,12810341,107.00,12810679,0.04,12811026,0.00,12811202
12853440,-0.13,12853538,-0.04,12853564,-0.02,12853591,0.97,12853617,1.09,12853643,11.91,12853672,13.97,12853709,15.30,12859566,101268,12893156,5.00,12930028,101271,12965084,55.585453,12965138,38.081577,12965176,107.10,12965217,0.12,12965259,0.00,12965285
13016041,-0.06,13016647,-0.10,13016824,-0.01,13017084,0.47,13017261,0.51,13017513,11.76,13017695,12.73,13018034,15.30,13025443,101270,13060164,4.50,13094270,101276,13129692,55.585453,13130127,38.081578,13130390,107.10,13130728,0.36,13131075,113.41,13131258
13161648,-0.07,13161746,-0.04,13161772,0.00,13161798,0.93,13161825,0.99,13161851,11.93,13161880,13.84,13161916,15.30,13167566,101289,13201148,3.08,13239016,101268,13274084,55.585453,13274138,38.081578,13274176,107.10,13274217,0.36,13274259,113.41,13274291
13309269,-0.02,13309879,-0.02,13310138,-0.01,13310314,1.06,13310491,0.92,13310743,11.95,13311009,13.92,13311270,15.30,13318414,101265,13353164,3.08,13387270,101285,13422671,55.585453,13423184,38.081578,13423447,107.20,13423712,0.09,13424060,113.41,13424318
13458480,-0.07,13458577,-0.03,13458604,-0.02,13458630,0.84,13458657,0.94,13458683,12.18,13458712,13.96,13458749,15.40,13464566,101290,13498156,2.41,13536021,101303,13570082,55.585453,13570140,38.081578,13570178,107.10,13570219,0.09,13570260,113.41,13570293
13601631,-0.03,13601718,0.05,13601749,-0.01,13601775,1.21,13601802,0.88,13601828,11.65,13601861,13.74,13601898,15.40,13608414,101299,13645246,1.91,13679272,101298,13714667,55.585453,13715103,38.081577,13715365,107.10,13715703,0.19,13716050,113.41,13716233
13755220,-0.18,13755314,0.02,13755340,-0.01,13755366,0.88,13755393,0.91,13755424,11.80,13755452,13.59,13755488,15.40,13761566,101298,13795156,3.25,13831955,101288,13867084,55.585453,13867138,38.081578,13867176,107.20,13867217,0.09,13867258,113.41,13867291
13898286,0.14,13898378,-0.02,13898404,-0.00,13898431,0.98,13898457,1.10,13898484,11.89,13898516,13.97,13898553,15.30,13905423,101276,13942255,3.25,13976270,101279,14011661,55.585454,14012097,38.081577,14012359,107.30,14012697,0.04,14013044,113.41,14013226
14054862,-0.11,14054966,0.00,14054992,-0.01,14055019,0.59,14055045,0.96,14055072,11.94,14055100,13.48,14055137,15.20,14061566,101260,14095156,5.66,14132993,101264,14168084,55.585453,14168138,38.081577,14168176,107.30,14168217,0.10,14168258,113.41,14168291
14199302,-0.06,14199393,0.00,14199419,-0.01,14199446,0.75,14199473,0.68,14199499,11.67,14199532,13.10,14199568,15.30,14206447,101269,14243279,3.00,14277270,101306,14312683,55.585453,14313198,38.081577,14313461,107.30,14313726,0.24,14314075,113.41,14314333
14353297,-0.00,14353395,-0.04,14353421,-0.01,14353447,0.80,14353474,0.74,14353500,12.09,14353528,13.63,14353565,15.40,14359566,101293,14393156,3.58,14431086,101275,14466082,55.585453,14466134,38.081577,14466172,107.30,14466213,0.10,14466254,113.41,14466287
14497304,0.06,14497397,-0.12,14497424,-0.01,14497450,0.76,14497477,1.46,14497504,12.62,14497536,14.83,14497573,15.30,14504411,101270,14541242,3.75,14575269,101279,14610704,55.585453,14611216,38.081577,14611479,107.40,14611745,0.12,14612093,113.41,14612351
14674551,-0.08,14674642,-0.09,14674669,-0.01,14674699,0.79,14674726,1.10,14674752,11.73,14674781,13.62,14674817,15.30,14680566,101284,14716267,4.08,14751274,101279,14785082,55.585454,14785138,38.081577,14785176,107.40,14785217,0.12,14785258,113.41,14785291
14823855,0.02,14824549,-0.06,14824725,-0.02,14824903,1.06,14825160,0.89,14825337,11.82,14825595,13.77,14825856,15.30,14833435,101264,14868164,6.08,14905006,101258,14940324,55.585454,14940381,38.081576,14940419,107.40,14940459,0.40,14940501,113.41,14940534
14963489,-0.04,14963584,0.05,14963610,-0.01,14963637,0.94,14963664,1.06,14963690,11.94,14963719,13.94,14963755,15.20,14969566,101246,15005173,7.08,15043055,101231,15077082,55.585454,15077138,38.081576,15077176,107.40,15077217,0.40,15077258,113.41,15077291
15123071,-0.07,15123679,0.04,15123941,-0.02,15124118,1.04,15124370,1.04,15124546,11.52,15124805,13.60,15125070,15.20,15132474,101250,15167164,7.08,15201281,101265,15237663,55.585454,15238177,38.081576,15238440,107.40,15238704,0.05,15239052,113.41,15239311
15265284,-0.06,15265379,-0.05,15265406,-0.03,15265432,0.67,15265459,0.79,15265485,11.52,15265514,12.97,15265551,15.20,15271566,101252,15307172,5.91,15345052,101265,15379081,55.585454,15379138,38.081576,15379176,107.40,15379216,0.05,15379258,113.41,15379291
15414598,-0.05,15415219,0.03,15415470,-0.01,15415648,0.89,15415824,0.90,15416083,11.86,15416341,13.64,15416602,15.30,15423488,101257,15458165,5.33,15492270,101264,15527687,55.585455,15528199,38.081577,15528462,107.30,15528728,0.11,15529076,113.41,15529335
15561806,-0.07,15561901,-0.06,15561936,-0.01,15561963,0.80,15561989,1.24,15562015,12.26,15562044,14.31,15562080,15.30,15567566,101268,15601148,5.00,15639085,101264,15674084,55.585455,15674136,38.081577,15674174,107.30,15674215,0.11,15674257,113.41,15674290
15726885,-0.02,15727577,-0.10,15727753,-0.02,15728013,0.89,15728189,1.11,15728366,11.53,15728622,13.53,15728882,15.20,15736461,101263,15770164,4.83,15806945,101269,15843691,55.585455,15844205,38.081576,15844467,107.30,15844732,0.07,15844849,113.41,15844882
15867882,-0.14,15867984,-0.04,15868010,0.01,15868037,0.86,15868063,0.90,15868089,11.95,15868118,13.70,15868154,15.30,15874566,101277,15910220,4.08,15946403,101272,15980084,55.585454,15980136,38.081577,15980174,107.30,15980215,0.12,15980257,113.41,15980290
16015368,-0.09,16016059,-0.08,16016236,0.00,16016412,0.86,16016589,1.12,16016766,12.10,16017104,14.08,16017288,15.30,16024425,101266,16059164,4.75,16093270,101266,16128702,55.585454,16129215,38.081577,16129479,107.30,16129743,0.12,16130091,113.41,16130349
16161406,-0.00,16161498,-0.03,16161528,-0.03,16161555,0.72,16161581,1.11,16161607,12.10,16161636,13.93,16161672,15.30,16167566,101270,16201148,4.41,16239035,101259,16274082,55.585454,16274134,38.081577,16274172,107.30,16274213,0.12,16274255,113.41,16274288
16308210,-0.10,16308820,-0.04,16309078,-0.04,16309255,0.73,16309432,1.02,16309684,12.10,16309867,13.84,16310211,15.20,16317441,101235,16352164,6.83,16386271,101235,16421633,55.585454,16422146,38.081576,16422409,107.20,16422674,0.06,16423021,113.41,16423280
16460858,0.02,16460961,-0.04,16460987,-0.01,16461014,0.67,16461040,0.61,16461067,11.59,16461095,12.87,16461132,15.20,16467566,101250,16501156,5.91,16539019,101248,16573083,55.585453,16573136,38.081577,16573174,107.20,16573215,0.06,16573256,113.41,16573289
16606740,-0.11,16607355,-0.04,16607607,-0.01,16607784,0.56,16608046,1.29,16608222,12.02,16608480,13.87,16608741,15.20,16616408,101248,16651164,6.66,16685270,101248,16720682,55.585453,16721194,38.081577,16721458,107.10,16721722,0.11,16722071,113.41,16722328
16757797,-0.03,16757893,-0.05,16757919,-0.04,16757954,0.78,16757980,0.99,16758007,11.85,16758035,13.61,16758072,15.20,16763566,101235,16797156,7.16,16835102,101238,16870082,55.585453,16870134,38.081577,16870172,107.10,16870212,0.11,16870254,113.41,16870287
16901364,-0.05,16901457,-0.03,16901484,-0.00,16901510,0.80,16901536,1.03,16901563,11.98,16901595,13.82,16901632,15.20,16908416,101229,16945247,8.41,16979270,101221,17014678,55.585453,17015190,38.081576,17015453,107.10,17015718,0.11,17016066,113.41,17016325
17057321,-0.00,17057412,-0.02,17057439,-0.01,17057469,0.82,17057496,1.02,17057522,11.97,17057551,13.81,17057587,15.10,17063566,101210,17097156,10.41,17135042,101210,17169082,55.585453,17169138,38.081576,17169176,107.10,17169217,0.07,17169258,113.41,17169291
17200949,-0.02,17201042,-0.04,17201069,-0.03,17201095,0.78,17201122,1.00,17201148,11.69,17201180,13.47,17201217,15.10,17208451,101202,17245283,10.66,17279272,101202,17314681,55.585452,17315194,38.081576,17315457,107.00,17315722,0.08,17316069,113.41,17316327
17357473,-0.08,17357564,-0.02,17357590,-0.02,17357621,0.79,17357647,1.19,17357674,11.88,17357702,13.86,17357739,15.10,17363566,101196,17397156,10.75,17434048,101204,17469082,55.585452,17469134,38.081576,17469172,107.00,17469212,0.02,17469254,113.41,17469287
17502865,-0.06,17502967,-0.03,17502993,-0.02,17503019,0.70,17503046,1.15,17503072,11.81,17503104,13.67,17503141,15.10,17510468,101199,17547299,10.25,17581282,101206,17616708,55.585452,17617221,38.081576,17617483,107.00,17617749,0.07,17618098,113.41,17618356
17658446,-0.02,17658541,-0.04,17658568,-0.02,17658594,0.96,17658621,1.18,17658647,12.04,17658675,14.18,17658712,15.10,17664566,101207,17698156,7.00,17736058,101261,17771084,55.585452,17771136,38.081576,17771174,106.90,17771215,0.32,17771256,113.41,17771289
