time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4,acceleration_X,time_5,acceleration_Y,time_6,acceleration_Z,time_7,Resultant g,time_8,Temperature,time_9,Pressure,time_10,Altitude,time_11,Pressure at sealevel (calculated),time_12,Latitude,time_13,Longitude,time_14,GPS_Altitude,time_15,speed,time_16,course,time_17
6550673,0.02,6550809,0.08,6550855,0.02,6550900,-2.70,6550946,1.26,6551002,1.84,6551048,3.50,6551083,17.70,6556800,100675,6590586,53.67,6628298,100677,6663483,55.585757,6663563,38.082036,6663628,105.00,6663687,0.08,6663746,0.00,6663800
6727264,-0.10,6727780,0.08,6727957,0.08,6728138,-2.70,6728394,1.26,6728654,1.84,6728834,3.50,6729092,17.70,6737097,100678,6772533,54.09,6809560,100673,6846826,55.585746,6847173,38.082009,6847436,106.70,6847617,0.04,6847873,0.00,6848054
6862803,-0.04,6862874,0.02,6862900,0.08,6862926,-2.70,6862957,1.26,6862999,1.84,6863029,3.50,6863055,17.70,6868789,100676,6905236,54.26,6944513,100678,6978475,55.585746,6978525,38.082009,6978562,106.70,6978594,0.04,6978623,0.00,6978649
7010073,0.20,7010591,0.08,7010767,-0.04,7010943,-2.70,7011205,1.26,7011465,1.84,7011720,3.51,7011897,17.70,7020080,100684,7055531,53.42,7089579,100683,7125874,55.585746,7126221,38.082009,7126483,106.30,7126665,0.05,7126920,0.00,7127101
7193852,0.20,7193922,0.08,7193948,-0.04,7193975,-2.70,7194012,1.26,7194045,1.84,7194076,3.50,7194102,17.70,7199789,100678,7237173,53.76,7272574,100678,7308762,55.585746,7309190,38.082009,7309453,106.30,7309634,0.05,7309889,0.00,7310146
7337405,-0.10,7337846,0.20,7338104,0.02,7338280,-2.70,7338535,1.26,7338719,1.84,7338975,3.50,7339232,17.80,7347067,100676,7381531,54.17,7418546,100678,7455812,55.585748,7456163,38.082012,7456426,106.50,7456684,0.08,7456863,0.00,7457120
7516549,0.14,7517073,0.08,7517324,-0.04,7517500,-2.71,7517680,1.26,7517939,1.84,7518200,3.51,7518377,17.80,7526041,100678,7561527,53.76,7598531,100676,7635805,55.585749,7636232,38.082010,7636495,106.50,7636676,0.02,7636932,0.00,7637113
7649962,0.20,7650039,-0.10,7650065,-0.04,7650091,-2.70,7650122,1.26,7650155,1.84,7650186,3.51,7650212,17.80,7655791,100676,7689531,54.01,7726518,100677,7761475,55.585749,7761521,38.082010,7761559,106.50,7761591,0.02,7761620,0.00,7761645
7824052,0.08,7824570,0.08,7824747,0.02,7824923,-2.70,7825185,1.26,7825444,1.84,7825624,3.51,7825876,17.80,7834070,100674,7869527,53.92,7906498,100677,7944456,55.585751,7944504,38.082009,7944542,106.60,7944574,0.03,7944603,0.00,7944629
7956422,-0.10,7956491,0.08,7956517,0.02,7956543,-2.70,7956573,1.26,7956607,1.84,7956637,3.50,7956663,17.80,7962791,100679,7997251,53.76,8035563,100677,8070471,55.585751,8070519,38.082009,8070556,106.60,8070588,0.03,8070618,0.00,8070643
8131353,-0.10,8131872,0.08,8132054,0.02,8132305,-2.70,8132485,1.26,8132745,1.84,8133008,3.50,8133184,17.80,8141021,100674,8175527,54.09,8212452,100672,8247475,55.585752,8247521,38.082008,8247558,107.00,8247590,0.17,8247619,0.00,8247645
