time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4,acceleration_X,time_5,acceleration_Y,time_6,acceleration_Z,time_7,Resultant g,time_8,Temperature,time_9,Pressure,time_10,Altitude,time_11,Pressure at sealevel (calculated),time_12,Latitude,time_13,Longitude,time_14,GPS_Altitude,time_15,speed,time_16,course,time_17
39360148,17.79,39360288,-17.97,39360335,-14.54,39360384,-2.75,39360418,1.12,39360466,1.73,39360513,3.44,39360561,23.60,39366802,100651,39404586,55.93,39439698,100650,39475833,55.604700,39476441,38.104243,39476881,135.30,39477396,0.11,39477830,0.00,39478265
39564513,17.73,39564587,-17.97,39564615,-14.54,39564644,-2.75,39564674,1.12,39564709,1.74,39564740,3.44,39564766,23.60,39572120,100649,39610185,56.27,39644584,100655,39680773,55.604711,39681123,38.104248,39681461,133.30,39681643,0.11,39681899,0.00,39682158
39709154,17.73,39709597,-18.03,39709851,-14.54,39710112,-2.75,39710291,1.12,39710550,1.74,39710806,3.44,39710983,23.70,39717791,100650,39751528,56.35,39788504,100644,39823476,55.604713,39823524,38.104245,39823563,132.90,39823595,0.29,39823625,0.00,39823651
39884089,17.79,39884533,-17.97,39884787,-14.48,39884966,-2.75,39885227,1.12,39885487,1.73,39885744,3.44,39885921,23.70,39894103,100653,39929533,56.52,39963584,100652,40000754,55.604717,40001103,38.104243,40001442,132.90,40001624,0.19,40001879,0.00,40002136
40023584,17.79,40023657,-17.97,40023686,-14.54,40023715,-2.75,40023745,1.12,40023779,1.73,40023810,3.44,40023837,23.70,40029791,100648,40063528,56.52,40100593,100652,40135472,55.604717,40135520,38.104243,40135558,132.90,40135591,0.19,40135621,0.00,40135647
40194122,17.79,40194639,-17.97,40194817,-14.48,40195078,-2.75,40195334,1.12,40195518,1.73,40195774,3.44,40195951,23.70,40204128,100654,40240533,56.69,40277511,100651,40313443,55.604716,40313489,38.104250,40313527,132.90,40313560,0.21,40313589,0.00,40313615
40325306,17.85,40325382,-17.97,40325410,-14.54,40325439,-2.75,40325470,1.12,40325504,1.73,40325535,3.44,40325561,23.70,40331791,100654,40366560,56.10,40404444,100655,40438476,55.604716,40438524,38.104250,40438562,132.90,40438595,0.21,40438625,0.00,40438651
40501506,17.79,40501948,-17.97,40502208,-14.54,40502462,-2.75,40502642,1.12,40502902,1.73,40503162,3.44,40503339,23.70,40511081,100655,40545532,55.93,40582559,100650,40617476,55.604716,40617522,38.104258,40617560,133.40,40617593,0.06,40617623,0.00,40617649
40629357,17.79,40629432,-17.97,40629461,-14.54,40629489,-2.75,40629520,1.12,40629554,1.73,40629585,3.44,40629612,23.70,40635790,100653,40672177,56.10,40710495,100656,40744476,55.604716,40744522,38.104262,40744560,133.40,40744593,0.10,40744622,0.00,40744648
40801397,17.79,40801839,-17.97,40802097,-14.54,40802352,-2.75,40802533,1.12,40802793,1.74,40803053,3.44,40803230,23.70,40809793,100654,40843533,56.18,40880595,100655,40915476,55.604717,40915522,38.104262,40915561,133.80,40915594,0.06,40915623,0.00,40915649
