time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4,acceleration_X,time_5,acceleration_Y,time_6,acceleration_Z,time_7,Resultant g,time_8,Temperature,time_9,Pressure,time_10,Altitude,time_11,Pressure at sealevel (calculated),time_12,Latitude,time_13,Longitude,time_14,GPS_Altitude,time_15,speed,time_16,course,time_17
29090553,11.16,29091184,17.62,29091446,-7.50,29091791,-14.00,29092145,0.98,29092491,1.89,29092840,14.16,29093269,20.90,29099793,100736,29133483,49.74,29171347,100729,29206480,55.604343,29206552,38.106317,29206619,102.00,29206678,0.45,29206737,0.00,29206791
29432148,11.10,29432241,17.62,29432270,-7.50,29432296,-14.00,29432328,0.98,29432363,1.89,29432394,14.16,29432422,20.90,29438788,100722,29475251,49.32,29510593,100728,29544481,55.604284,29544527,38.106827,29544567,125.10,29544600,0.12,29544630,0.00,29544656
29606799,11.10,29606874,17.62,29606903,-7.50,29606929,-14.00,29606962,0.98,29607004,1.88,29607035,14.16,29607063,20.90,29612787,100730,29646537,49.24,29682878,100732,29716479,55.604284,29716529,38.106827,29716567,125.10,29716600,0.12,29716630,0.00,29716656
29741763,11.10,29741844,17.68,29741873,-7.50,29741899,-14.00,29741931,0.98,29741966,1.88,29742003,14.16,29742032,21.00,29747787,100725,29786234,49.57,29820586,100729,29856815,55.604284,29857170,38.106827,29857508,125.10,29857691,0.12,29857947,0.00,29858204
29929025,11.10,29929100,17.62,29929128,-7.56,29929155,-14.00,29929187,0.98,29929222,1.88,29929252,14.16,29929281,21.00,29935787,100742,29972287,49.32,30007582,100737,30041479,55.604281,30041523,38.106856,30041561,126.60,30041594,0.12,30041624,0.00,30041650
30055177,11.10,30055704,17.68,30055883,-7.50,30056140,-14.00,30056396,0.98,30056656,1.89,30056837,14.16,30057097,21.00,30065103,100729,30100533,49.57,30134586,100728,30170888,55.604281,30171237,38.106855,30171500,126.70,30171760,0.22,30171939,0.00,30172196
30241530,11.10,30241605,17.68,30241634,-7.44,30241661,-14.00,30241693,0.98,30241727,1.89,30241758,14.16,30241786,21.00,30247787,100735,30285320,48.90,30319584,100732,30355277,55.604281,30355619,38.106849,30355882,126.40,30356146,0.22,30356325,0.00,30356578
30383573,11.10,30384103,17.68,30384357,-7.50,30384534,-14.00,30384791,0.98,30385057,1.89,30385236,14.16,30385489,21.00,30393062,100731,30427533,49.15,30464560,100739,30499481,55.604280,30499527,38.106846,30499565,126.20,30499598,0.04,30499627,0.00,30499653
30566692,11.10,30567294,17.68,30567473,-7.50,30567650,-14.00,30567909,0.98,30568174,1.88,30568430,14.16,30568609,21.00,30576088,100737,30611537,49.57,30645584,100734,30682849,55.604280,30683197,38.106845,30683460,126.20,30683643,0.13,30683897,0.00,30684155
30702831,11.16,30702911,17.68,30702939,-7.44,30702966,-14.00,30703006,0.98,30703041,1.88,30703071,14.16,30703100,21.00,30708787,100736,30742533,49.15,30779549,100736,30814481,55.604280,30814531,38.106845,30814569,126.20,30814602,0.13,30814632,0.00,30814658
30834326,11.16,30834402,17.68,30834430,-7.50,30834457,-14.00,30834489,0.98,30834523,1.88,30834554,14.16,30834583,21.00,30840787,100742,30877250,48.90,30912582,100741,30946479,55.604279,30946523,38.106837,30946561,125.60,30946594,0.13,30946624,0.00,30946650
30962128,11.10,30962653,17.68,30962832,-7.50,30963090,-14.00,30963345,0.98,30963604,1.89,30963786,14.16,30963965,21.00,30972139,100744,31007533,49.15,31041586,100737,31077842,55.604278,31078192,38.106837,31078456,125.50,31078714,0.14,31078894,0.00,31079153
31107991,11.10,31108066,17.62,31108094,-7.50,31108121,-14.00,31108153,0.98,31108188,1.88,31108219,14.16,31108247,21.00,31114787,100733,31148537,49.07,31187657,100739,31221475,55.604279,31221517,38.106834,31221555,125.40,31221588,0.14,31221617,0.00,31221643
31233297,11.10,31233376,17.68,31233405,-7.50,31233431,-14.00,31233464,0.98,31233498,1.88,31233529,14.16,31233557,21.00,31239787,100735,31276239,48.82,31311585,100737,31345481,55.604278,31345527,38.106840,31345565,125.80,31345598,0.10,31345627,0.00,31345653
31374310,11.04,31374832,17.62,31375092,-7.44,31375269,-14.00,31375526,0.98,31375786,1.88,31375966,14.16,31376226,21.10,31384146,100732,31419537,49.24,31456560,100733,31493507,55.604278,31493549,38.106844,31493587,126.00,31493619,0.08,31493649,0.00,31493675
31505256,11.10,31505336,17.62,31505364,-7.50,31505391,-14.00,31505423,0.98,31505457,1.89,31505488,14.16,31505516,21.10,31511787,100739,31545533,48.99,31582535,100733,31617481,55.604278,31617531,38.106844,31617569,126.00,31617601,0.08,31617631,0.00,31617657
31641859,11.16,31641945,17.68,31641973,-7.50,31642007,-14.00,31642039,0.98,31642074,1.89,31642105,14.16,31642133,21.10,31647787,100736,31685281,48.90,31720605,100733,31755616,55.604276,31755885,38.106854,31756230,126.50,31756488,0.14,31756668,0.00,31756844
31790189,11.10,31790717,17.62,31790971,-7.50,31791230,-14.00,31791412,0.98,31791673,1.89,31791930,14.16,31792189,21.10,31798787,100731,31832535,49.40,31869619,100737,31904479,55.604275,31904523,38.106857,31904561,126.60,31904594,0.10,31904623,0.00,31904650
31925962,11.10,31926047,17.62,31926076,-7.50,31926102,-14.00,31926135,0.98,31926169,1.88,31926200,14.16,31926228,21.10,31932787,100739,31969192,49.32,32004592,100738,32038481,55.604273,32038525,38.106868,32038563,127.10,32038596,0.05,32038625,0.00,32038651
32054752,11.10,32055362,17.62,32055541,-7.50,32055794,-14.00,32055974,0.98,32056313,1.88,32056494,14.16,32056750,21.10,32064064,100732,32099535,49.15,32133596,100732,32169853,55.604272,32170203,38.106873,32170467,127.10,32170724,0.06,32170904,0.00,32171161
32206040,11.10,32206119,17.62,32206148,-7.50,32206174,-14.00,32206207,0.98,32206241,1.88,32206272,14.16,32206300,21.10,32212787,100728,32246535,49.40,32284638,100734,32319481,55.604272,32319523,38.106877,32319561,127.50,32319594,0.06,32319623,0.00,32319649
32333156,11.10,32333239,17.62,32333268,-7.44,32333294,-14.00,32333327,0.98,32333361,1.88,32333392,14.16,32333420,21.10,32339787,100739,32376216,49.32,32412595,100738,32446479,55.604272,32446525,38.106872,32446563,127.40,32446596,0.07,32446625,0.00,32446651
32490567,11.10,32491173,17.62,32491351,-7.50,32491528,-14.00,32491786,0.98,32492127,1.88,32492309,14.16,32492488,21.10,32498787,100739,32532535,48.74,32569646,100736,32605481,55.604272,32605523,38.106869,32605561,127.20,32605594,0.09,32605624,0.00,32605650
32619132,11.10,32619215,17.68,32619244,-7.44,32619270,-14.00,32619303,0.98,32619337,1.88,32619368,14.16,32619396,21.10,32625787,100734,32662213,49.07,32697598,100737,32731475,55.604273,32731521,38.106862,32731559,127.00,32731591,0.17,32731621,0.00,32731647
32753122,11.10,32753203,17.68,32753231,-7.44,32753258,-14.00,32753290,0.98,32753325,1.88,32753356,14.16,32753384,21.10,32761099,100740,32798361,49.32,32832594,100739,32868847,55.604274,32869195,38.106858,32869459,126.90,32869718,0.14,32869898,0.00,32870157
32897947,11.16,32898037,17.62,32898066,-7.50,32898092,-14.00,32898124,0.98,32898159,1.89,32898190,14.16,32898218,21.10,32904787,100738,32938535,48.90,32975618,100738,33010479,55.604274,33010525,38.106852,33010563,126.60,33010596,0.06,33010626,0.00,33010652
33032140,11.10,33032221,17.62,33032249,-7.44,33032276,-14.00,33032308,0.98,33032343,1.89,33032373,14.16,33032402,21.10,33038787,100741,33075197,48.74,33110595,100734,33144481,55.604275,33144523,38.106841,33144561,126.20,33144594,0.17,33144624,0.00,33144650
33161987,11.10,33162513,17.62,33162767,-7.50,33162944,-14.00,33163207,0.98,33163467,1.89,33163723,14.16,33163903,21.10,33172082,100741,33207535,48.48,33241595,100738,33277816,55.604275,33278168,38.106838,33278431,126.20,33278690,0.07,33278870,0.00,33279128
33310499,11.10,33310578,17.68,33310607,-7.50,33310633,-14.00,33310666,0.98,33310700,1.89,33310731,14.16,33310760,21.10,33316787,100737,33350535,48.82,33388636,100739,33423481,55.604276,33423525,38.106835,33423563,126.10,33423596,0.07,33423626,0.00,33423652
33437076,11.10,33437162,17.68,33437190,-7.44,33437217,-14.00,33437249,0.98,33437284,1.89,33437314,14.16,33437343,21.00,33443787,100739,33480176,48.82,33515597,100742,33549479,55.604276,33549523,38.106829,33549561,125.90,33549594,0.25,33549624,0.00,33549650
33578657,11.10,33579185,17.62,33579439,-7.50,33579615,-14.00,33579873,0.98,33580138,1.89,33580317,14.16,33580571,21.00,33588144,100739,33623535,49.15,33660629,100731,33696457,55.604277,33696501,38.106826,33696539,125.80,33696572,0.13,33696602,0.00,33696628
33723518,11.10,33723603,17.62,33723631,-7.44,33723658,-14.00,33723690,0.98,33723725,1.90,33723756,14.16,33723784,21.00,33729787,100738,33766217,49.15,33802596,100741,33836479,55.604277,33836529,38.106826,33836567,125.80,33836600,0.13,33836630,0.00,33836656
33874100,11.10,33874703,17.62,33874882,-7.44,33875139,-14.00,33875322,0.98,33875582,1.89,33875838,14.16,33876097,21.00,33884108,100739,33919535,49.32,33953605,100736,33990814,55.604277,33991163,38.106822,33991427,125.80,33991686,0.27,33991941,0.00,33992123
34009736,11.10,34009821,17.62,34009850,-7.50,34009876,-14.00,34009908,0.98,34009943,1.88,34009974,14.16,34010011,21.00,34015787,100744,34049535,48.99,34087666,100739,34122479,55.604277,34122529,38.106822,34122567,125.80,34122601,0.27,34122630,0.00,34122656
34144141,11.16,34144220,17.62,34144249,-7.50,34144275,-14.00,34144308,0.98,34144342,1.88,34144373,14.16,34144402,21.00,34150787,100739,34188241,49.24,34223593,100741,34259859,55.604277,34260209,38.106821,34260472,126.00,34260730,0.33,34260909,0.00,34261167
34291992,11.10,34292598,17.68,34292777,-7.50,34292953,-14.00,34293293,0.98,34293478,1.88,34293734,14.16,34293913,21.00,34300787,100738,34334535,48.90,34371612,100740,34406479,55.604277,34406523,38.106822,34406561,126.10,34406594,0.27,34406624,0.00,34406650
34428124,11.10,34428203,17.62,34428232,-7.50,34428258,-14.00,34428290,0.98,34428325,1.89,34428356,14.16,34428384,20.90,34434787,100739,34471224,49.15,34507592,100735,34541481,55.604276,34541525,38.106824,34541563,126.40,34541596,0.21,34541626,0.00,34541652
34555088,11.16,34555173,17.68,34555202,-7.50,34555228,-14.00,34555260,0.98,34555295,1.89,34555326,14.16,34555354,21.00,34563065,100738,34599007,48.90,34632597,100741,34668869,55.604276,34669219,38.106826,34669482,126.50,34669740,0.28,34669919,0.00,34670177
34704520,11.10,34704599,17.68,34704628,-7.50,34704654,-14.00,34704686,0.98,34704721,1.90,34704752,14.16,34704780,21.00,34710787,100734,34744535,49.24,34781626,100733,34816481,55.604275,34816525,38.106828,34816563,126.60,34816596,0.28,34816625,0.00,34816652
34830056,11.10,34830141,17.68,34830169,-7.44,34830196,-14.00,34830228,0.98,34830263,1.88,34830293,14.16,34830322,21.00,34836787,100734,34873218,48.82,34909597,100741,34943478,55.604274,34943522,38.106829,34943561,126.80,34943594,0.38,34943623,0.00,34943649
34970593,11.16,34971197,17.68,34971375,-7.50,34971552,-14.00,34971808,0.98,34972074,1.90,34972329,14.16,34972508,21.00,34980079,100740,35015535,49.40,35049592,100741,35086882,55.604274,35087232,38.106829,35087495,126.80,35087753,0.37,35087934,0.00,35088191
35107468,11.16,35107551,17.62,35107580,-7.50,35107606,-14.00,35107638,0.98,35107673,1.89,35107704,14.16,35107732,21.00,35113787,100738,35147535,48.65,35185678,100743,35220479,55.604274,35220531,38.106829,35220569,126.80,35220602,0.37,35220632,0.00,35220658
35242097,11.16,35242178,17.62,35242206,-7.50,35242233,-14.00,35242265,0.98,35242300,1.88,35242331,14.16,35242359,21.00,35248787,100739,35287231,48.48,35321595,100738,35355481,55.604273,35355598,38.106830,35355862,127.00,35356124,0.34,35356304,0.00,35356556
35399538,11.16,35399621,17.62,35399650,-7.50,35399676,-14.00,35399708,0.98,35399743,1.89,35399774,14.16,35399802,21.00,35405787,100744,35439535,49.49,35476628,100745,35511479,55.604273,35511525,38.106831,35511563,127.10,35511596,0.32,35511626,0.00,35511652
