time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4,acceleration_X,time_5,acceleration_Y,time_6,acceleration_Z,time_7,Resultant g,time_8,Temperature,time_9,Pressure,time_10,Altitude,time_11,Pressure at sealevel (calculated),time_12,Latitude,time_13,Longitude,time_14,GPS_Altitude,time_15,speed,time_16,course,time_17
8587812,-0.06,8587975,-0.02,8588022,-0.01,8588067,1.83,8588114,-2.43,8588162,11.49,8588212,10.90,8588262,19.60,8594587,101183,8628195,11.66,8666414,101182,8701086,55.604068,8701164,38.106304,8701247,100.30,8701290,0.37,8701349,0.00,8701405
8770878,-0.06,8771492,-0.02,8771669,-0.01,8771921,1.80,8772105,-2.44,8772356,11.41,8772539,10.77,8772800,19.60,8779569,101185,8813160,11.50,8850034,101182,8885082,55.604072,8885136,38.106642,8885173,119.90,8885214,0.08,8885255,0.00,8885281
8919280,-0.06,8919377,-0.03,8919403,-0.01,8919430,1.81,8919456,-2.46,8919483,11.48,8919511,10.84,8919547,19.70,8925569,101190,8961205,11.41,8996268,101184,9031782,55.604071,9032140,38.106662,9032479,121.20,9032741,0.12,9033089,0.00,9033265
9111673,-0.05,9111764,-0.02,9111791,-0.01,9111817,1.71,9111843,-2.45,9111870,11.39,9111902,10.64,9111946,19.70,9117569,101186,9153290,11.58,9188272,101187,9222082,55.604071,9222136,38.106679,9222174,122.10,9222214,0.07,9222255,0.00,9222281
9248822,-0.05,9249519,-0.02,9249694,-0.01,9249871,1.78,9250129,-2.41,9250305,11.45,9250559,10.82,9250745,19.70,9258493,101186,9293152,12.25,9327268,101191,9362778,55.604071,9363137,38.106716,9363400,124.00,9363737,0.06,9364085,0.00,9364261
9391358,-0.05,9391450,-0.03,9391476,-0.01,9391502,1.84,9391529,-2.41,9391555,11.48,9391583,10.91,9391619,19.70,9397569,101182,9431148,11.58,9468932,101185,9504082,55.604071,9504136,38.106716,9504174,124.00,9504213,0.06,9504255,0.00,9504281
9570500,-0.06,9571195,-0.03,9571372,-0.01,9571549,1.84,9571726,-2.41,9571985,11.41,9572242,10.84,9572502,19.70,9578569,101178,9612156,12.25,9649012,101180,9684084,55.604073,9684138,38.106763,9684176,126.50,9684216,0.04,9684257,0.00,9684283
9702813,-0.05,9702905,-0.03,9702939,-0.01,9702965,1.79,9702991,-2.47,9703018,11.52,9703046,10.85,9703082,19.70,9708569,101186,9744265,10.75,9781677,101190,9815082,55.604078,9815136,38.106865,9815174,126.50,9815213,0.03,9815255,0.00,9815281
9882687,-0.05,9882784,-0.03,9882810,-0.01,9882836,1.81,9882863,-2.43,9882889,11.39,9882922,10.76,9882965,19.70,9888569,101184,9922156,11.83,9959059,101184,9994082,55.604083,9994134,38.106939,9994171,135.60,9994212,0.11,9994253,0.00,9994279
10011905,-0.05,10012006,-0.03,10012032,-0.01,10012059,1.81,10012086,-2.45,10012112,11.51,10012141,10.86,10012177,19.70,10018569,101189,10054195,11.66,10089270,101189,10123082,55.604088,10123138,38.107001,10123175,138.80,10123217,0.04,10123258,0.00,10123284
10151061,-0.05,10151671,-0.03,10151930,-0.01,10152186,1.77,10152363,-2.48,10152539,11.51,10152798,10.80,10153065,19.70,10160467,101185,10195157,11.16,10230747,101188,10267671,55.604089,10268107,38.107010,10268446,139.30,10268713,0.05,10269060,0.00,10269236
10289810,-0.06,10289903,-0.03,10289938,-0.01,10289964,1.79,10289991,-2.44,10290017,11.34,10290046,10.69,10290082,19.70,10295569,101188,10330317,11.25,10368018,101193,10402082,55.604089,10402138,38.107010,10402176,139.30,10402217,0.05,10402258,0.00,10402284
10440054,-0.06,10440665,-0.03,10440916,-0.01,10441179,1.82,10441357,-2.47,10441533,11.56,10441792,10.91,10442058,19.80,10449460,101184,10484157,11.58,10518270,101186,10553733,55.604091,10554090,38.107018,10554353,139.60,10554692,0.05,10555039,0.00,10555215
10586630,-0.05,10586724,-0.03,10586750,-0.01,10586777,1.73,10586803,-2.38,10586830,11.50,10586858,10.85,10586895,19.70,10592569,101181,10626148,11.83,10664014,101186,10699080,55.604091,10699138,38.107018,10699176,139.60,10699217,0.05,10699258,0.00,10699284
10724955,-0.06,10725053,-0.03,10725079,-0.01,10725106,1.76,10725132,-2.41,10725159,11.51,10725191,10.86,10725228,19.80,10731569,101187,10768204,11.50,10803268,101192,10838753,55.604092,10839190,38.107024,10839453,139.70,10839717,0.03,10840065,0.00,10840241
10876498,-0.06,10876589,-0.03,10876616,-0.01,10876642,1.84,10876669,-2.44,10876696,11.38,10876724,10.78,10876760,19.80,10882569,101189,10916157,11.16,10953034,101195,10988082,55.604092,10988136,38.107024,10988174,139.80,10988215,0.02,10988257,0.00,10988283
11024054,-0.06,11024148,-0.02,11024178,-0.01,11024205,1.81,11024231,-2.43,11024258,11.41,11024291,10.79,11024327,19.80,11030566,101181,11066269,11.91,11101283,101183,11135084,55.604092,11135138,38.107035,11135176,140.40,11135217,0.08,11135259,0.00,11135285
11175476,-0.06,11176086,-0.03,11176342,-0.01,11176519,1.78,11176696,-2.42,11176954,11.40,11177208,10.75,11177393,19.80,11183566,101179,11217161,11.91,11254062,101185,11289080,55.604093,11289138,38.107044,11289176,140.90,11289217,0.09,11289259,0.00,11289285
11316791,-0.06,11316889,-0.03,11316916,-0.01,11316950,1.80,11316977,-2.39,11317003,11.45,11317036,10.86,11317072,19.80,11322566,101187,11358295,11.75,11393272,101188,11427084,55.604095,11427138,38.107064,11427176,141.80,11427217,0.19,11427259,0.00,11427285
11463035,-0.05,11463641,-0.02,11463817,-0.01,11464078,1.76,11464256,-2.39,11464508,11.39,11464687,10.76,11465029,19.80,11472438,101182,11506161,11.91,11543018,101186,11578626,55.604096,11578680,38.107073,11578718,142.10,11578759,0.08,11578801,0.00,11578827
11621383,-0.05,11621481,-0.03,11621508,-0.01,11621534,1.81,11621561,-2.41,11621587,11.48,11621620,10.88,11621656,19.80,11627566,101189,11664247,11.50,11699272,101181,11734758,55.604098,11735194,38.107086,11735457,142.10,11735722,0.12,11736070,0.00,11736247
11776641,-0.06,11776728,-0.02,11776759,-0.01,11776785,1.80,11776811,-2.35,11776838,11.50,11776866,10.95,11776903,19.80,11782566,101182,11816161,12.08,11853023,101188,11888082,55.604098,11888136,38.107091,11888174,142.70,11888215,0.13,11888257,0.00,11888283
11916026,-0.05,11916123,-0.02,11916150,-0.01,11916176,1.74,11916203,-2.42,11916230,11.42,11916262,10.74,11916299,19.80,11922566,101187,11958297,11.75,11993272,101187,12027084,55.604099,12027138,38.107098,12027251,142.90,12027518,0.10,12027860,0.00,12028120
12070174,-0.05,12070704,-0.02,12070881,-0.01,12071141,1.75,12071394,-2.38,12071571,11.43,12071750,10.81,12072091,19.80,12078566,101181,12112161,11.58,12149018,101181,12184082,55.604099,12184136,38.107101,12184174,142.90,12184215,0.14,12184257,0.00,12184283
12211877,-0.05,12211982,-0.02,12212008,-0.01,12212035,1.82,12212061,-2.38,12212088,11.49,12212121,10.92,12212157,19.80,12218566,101185,12254309,11.58,12289272,101188,12323084,55.604100,12323137,38.107108,12323176,143.00,12323216,0.06,12323258,0.00,12323284
12355972,-0.06,12356583,-0.03,12356760,-0.01,12357017,1.76,12357193,-2.42,12357370,11.45,12357623,10.78,12357883,19.80,12365466,101185,12400161,10.83,12437033,101180,12472642,55.604101,12472696,38.107110,12472738,143.10,12472779,0.08,12472821,0.00,12472847
12500380,-0.06,12500478,-0.03,12500504,-0.01,12500531,1.81,12500557,-2.38,12500584,11.48,12500616,10.91,12500653,19.80,12506566,101182,12542274,11.75,12577272,101180,12611082,55.604101,12611140,38.107110,12611178,143.10,12611219,0.08,12611261,0.00,12611287
12634885,-0.06,12635574,-0.02,12635750,-0.01,12636010,1.80,12636187,-2.40,12636364,11.54,12636618,10.93,12636878,19.80,12644461,101186,12679161,11.75,12713276,101192,12748710,55.604102,12749224,38.107122,12749487,143.20,12749753,0.04,12750101,0.00,12750277
12809214,-0.05,12809311,-0.02,12809337,-0.01,12809364,1.78,12809391,-2.36,12809417,11.40,12809449,10.82,12809486,19.80,12815566,101191,12851274,11.41,12886272,101189,12920084,55.604103,12920138,38.107128,12920176,143.40,12920217,0.04,12920259,0.00,12920285
12951148,-0.06,12951758,-0.03,12952016,-0.01,12952193,1.79,12952370,-2.44,12952622,11.52,12952801,10.86,12953066,19.80,12960466,101179,12995161,11.66,13032018,101184,13068679,55.604103,13069113,38.107137,13069377,143.60,13069715,0.04,13070062,0.00,13070238
13102402,-0.06,13102496,-0.03,13102526,-0.01,13102553,1.82,13102579,-2.46,13102606,11.45,13102638,10.82,13102675,19.80,13108566,101188,13144153,11.08,13179272,101186,13213084,55.604103,13213138,38.107137,13213176,143.60,13213217,0.04,13213259,0.00,13213285
13238890,-0.05,13239584,-0.02,13239761,-0.01,13240019,1.85,13240196,-2.41,13240373,11.53,13240627,10.97,13240887,19.80,13248470,101187,13283161,11.33,13317276,101187,13352680,55.604104,13353194,38.107148,13353457,144.00,13353723,0.07,13354071,0.00,13354248
13397352,-0.05,13397449,-0.02,13397476,-0.01,13397502,1.73,13397529,-2.39,13397555,11.40,13397588,10.74,13397624,19.80,13403566,101183,13439203,11.83,13474289,101188,13508082,55.604104,13508134,38.107148,13508172,144.00,13508212,0.07,13508254,0.00,13508280
13530093,-0.05,13530780,-0.03,13530963,-0.01,13531215,1.78,13531392,-2.41,13531568,11.43,13531747,10.80,13532086,19.80,13539407,101186,13574161,11.91,13608274,101182,13643772,55.604104,13644211,38.107157,13644474,144.20,13644740,0.02,13645085,0.00,13645261
13687751,-0.06,13687846,-0.03,13687873,-0.01,13687899,1.84,13687934,-2.42,13687961,11.38,13687993,10.80,13688029,19.80,13693566,101183,13727897,12.08,13766037,101182,13800082,55.604105,13800138,38.107159,13800176,144.30,13800217,0.02,13800259,0.00,13800285
13819829,-0.06,13819930,-0.02,13819956,-0.01,13819983,1.82,13820009,-2.46,13820036,11.45,13820064,10.82,13820100,19.80,13826479,101187,13863309,11.66,13897274,101184,13932682,55.604105,13933194,38.107162,13933457,144.40,13933723,0.07,13934070,0.00,13934246
13980055,-0.06,13980150,-0.03,13980177,-0.01,13980203,1.81,13980230,-2.41,13980257,11.33,13980289,10.73,13980325,19.80,13986566,101186,14020161,11.58,14057062,101177,14092082,55.604105,14092138,38.107163,14092176,144.40,14092217,0.09,14092259,0.00,14092285
14111822,-0.06,14111916,-0.03,14111950,-0.01,14111977,1.80,14112003,-2.44,14112030,11.41,14112058,10.77,14112095,19.80,14117566,101174,14153259,12.75,14188274,101180,14222082,55.604105,14222138,38.107168,14222176,144.50,14222217,0.09,14222258,0.00,14222284
14268535,-0.06,14269230,-0.02,14269407,-0.01,14269584,1.87,14269761,-2.41,14269788,11.44,14269820,10.91,14269857,19.80,14275566,101179,14309161,11.75,14346021,101182,14381082,55.604105,14381138,38.107170,14381176,144.50,14381217,0.08,14381259,0.00,14381285
14400827,-0.05,14400921,-0.03,14400955,-0.01,14400981,1.73,14401008,-2.38,14401035,11.48,14401063,10.83,14401100,19.80,14406566,101175,14442269,12.25,14477274,101182,14511080,55.604106,14511140,38.107175,14511178,144.70,14511219,0.05,14511261,0.00,14511287
14546497,-0.06,14547193,-0.03,14547370,-0.01,14547547,1.83,14547799,-2.37,14547982,11.43,14548239,10.89,14548500,19.80,14555470,101175,14590161,12.00,14624274,101183,14660766,55.604106,14661125,38.107177,14661463,144.70,14661725,0.06,14662071,0.00,14662248
14686651,-0.05,14686743,-0.03,14686771,-0.01,14686798,1.81,14686825,-2.42,14686851,11.43,14686879,10.81,14686916,19.80,14692566,101184,14726152,11.75,14764065,101182,14798080,55.604106,14798138,38.107177,14798176,144.70,14798217,0.06,14798259,0.00,14798285
14848542,-0.06,14849235,-0.02,14849413,-0.01,14849591,1.79,14849768,-2.44,14850026,11.32,14850283,10.67,14850544,19.80,14857427,101182,14892161,11.91,14926276,101186,14962668,55.604107,14963104,38.107186,14963367,144.90,14963705,0.10,14964051,0.00,14964227
